variant,scene,category,group,correct,total,accuracy_percent,version,incorrect
Ux_normalized,leo_rain_weak,named,test_rx_5,13447,18000,74.70555555555555,V2,4553
Ux_normalized,leo_rain_weak,named,test_rx_7,7530,18000,41.833333333333336,V2,10470
Ux_normalized,leo_rain_weak,named,test_rx_9,13024,18000,72.35555555555555,V2,4976
Ux_normalized,leo_rain_weak,named,test_rx_10,10776,18000,59.86666666666667,V2,7224
Ux_normalized,leo_rain_weak,named,test_rx_11,11318,18000,62.87777777777778,V2,6682
Ux_normalized,leo_rain_weak,named,test_unseen_day_unseen_rx,24724,42000,58.86666666666667,V2,17276
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_0,3498,6000,58.3,V2,2502
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_2,2476,6000,41.266666666666666,V2,3524
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_5,3732,6000,62.2,V2,2268
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_7,3146,6000,52.43333333333333,V2,2854
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_9,3816,6000,63.6,V2,2184
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_10,4225,6000,70.41666666666667,V2,1775
Ux_normalized,leo_rain_weak,named,test_unseen_day_rx_11,3831,6000,63.85,V2,2169
Ux_normalized,leo_rain_weak,receiver_all_days,0,16237,24000,67.65416666666667,V2,7763
Ux_normalized,leo_rain_weak,receiver_all_days,1,4224,6000,70.4,V2,1776
Ux_normalized,leo_rain_weak,receiver_all_days,2,11182,24000,46.59166666666667,V2,12818
Ux_normalized,leo_rain_weak,receiver_all_days,3,4161,6000,69.35,V2,1839
Ux_normalized,leo_rain_weak,receiver_all_days,4,5120,6000,85.33333333333333,V2,880
Ux_normalized,leo_rain_weak,receiver_all_days,5,17179,24000,71.57916666666667,V2,6821
Ux_normalized,leo_rain_weak,receiver_all_days,6,4961,6000,82.68333333333334,V2,1039
Ux_normalized,leo_rain_weak,receiver_all_days,7,10676,24000,44.483333333333334,V2,13324
Ux_normalized,leo_rain_weak,receiver_all_days,8,4396,6000,73.26666666666667,V2,1604
Ux_normalized,leo_rain_weak,receiver_all_days,9,16840,24000,70.16666666666667,V2,7160
Ux_normalized,leo_rain_weak,receiver_all_days,10,15001,24000,62.50416666666667,V2,8999
Ux_normalized,leo_rain_weak,receiver_all_days,11,15149,24000,63.12083333333333,V2,8851
Ux_normalized,leo_rain_weak,class,0,23886,33000,72.38181818181818,V2,9114
Ux_normalized,leo_rain_weak,class,1,9137,33000,27.687878787878788,V2,23863
Ux_normalized,leo_rain_weak,class,2,17626,33000,53.412121212121214,V2,15374
Ux_normalized,leo_rain_weak,class,3,18347,33000,55.596969696969694,V2,14653
Ux_normalized,leo_rain_weak,class,4,25652,33000,77.73333333333333,V2,7348
Ux_normalized,leo_rain_weak,class,5,30478,33000,92.35757575757576,V2,2522
head_only,clean,aggregate,all,156033,198000,78.80454545454545,V2,41967
head_only,clean,named,test_unseen_day_seen_rx,28042,30000,93.47333333333333,V2,1958
head_only,clean,named,test_day_0,28042,30000,93.47333333333333,V2,1958
head_only,clean,named,test_seen_day_unseen_rx,96897,126000,76.90238095238095,V2,29103
head_only,clean,named,test_rx_0,14550,18000,80.83333333333333,V2,3450
head_only,clean,named,test_rx_2,10570,18000,58.72222222222222,V2,7430
head_only,clean,named,test_rx_5,15897,18000,88.31666666666666,V2,2103
head_only,clean,named,test_rx_7,12191,18000,67.72777777777777,V2,5809
head_only,clean,named,test_rx_9,14889,18000,82.71666666666667,V2,3111
head_only,clean,named,test_rx_10,14775,18000,82.08333333333333,V2,3225
head_only,clean,named,test_rx_11,14025,18000,77.91666666666667,V2,3975
head_only,clean,named,test_unseen_day_unseen_rx,31094,42000,74.03333333333333,V2,10906
head_only,clean,named,test_unseen_day_rx_0,3973,6000,66.21666666666667,V2,2027
head_only,clean,named,test_unseen_day_rx_2,3157,6000,52.61666666666667,V2,2843
head_only,clean,named,test_unseen_day_rx_5,5124,6000,85.4,V2,876
head_only,clean,named,test_unseen_day_rx_7,5267,6000,87.78333333333333,V2,733
head_only,clean,named,test_unseen_day_rx_9,4177,6000,69.61666666666666,V2,1823
head_only,clean,named,test_unseen_day_rx_10,4606,6000,76.76666666666667,V2,1394
head_only,clean,named,test_unseen_day_rx_11,4790,6000,79.83333333333333,V2,1210
head_only,clean,receiver_all_days,0,18523,24000,77.17916666666666,V2,5477
head_only,clean,receiver_all_days,1,4933,6000,82.21666666666667,V2,1067
head_only,clean,receiver_all_days,2,13727,24000,57.19583333333333,V2,10273
head_only,clean,receiver_all_days,3,5725,6000,95.41666666666667,V2,275
head_only,clean,receiver_all_days,4,5845,6000,97.41666666666667,V2,155
head_only,clean,receiver_all_days,5,21021,24000,87.5875,V2,2979
head_only,clean,receiver_all_days,6,5931,6000,98.85,V2,69
head_only,clean,receiver_all_days,7,17458,24000,72.74166666666666,V2,6542
head_only,clean,receiver_all_days,8,5608,6000,93.46666666666667,V2,392
head_only,clean,receiver_all_days,9,19066,24000,79.44166666666666,V2,4934
head_only,clean,receiver_all_days,10,19381,24000,80.75416666666666,V2,4619
head_only,clean,receiver_all_days,11,18815,24000,78.39583333333333,V2,5185
head_only,clean,class,0,31599,33000,95.75454545454545,V2,1401
head_only,clean,class,1,16491,33000,49.972727272727276,V2,16509
head_only,clean,class,2,22684,33000,68.73939393939393,V2,10316
head_only,clean,class,3,21834,33000,66.16363636363636,V2,11166
head_only,clean,class,4,32523,33000,98.55454545454545,V2,477
head_only,clean,class,5,30902,33000,93.64242424242424,V2,2098
head_only,leo_clear_weak,aggregate,all,127742,198000,64.51616161616161,V2,70258
head_only,leo_clear_weak,named,test_unseen_day_seen_rx,24033,30000,80.11,V2,5967
head_only,leo_clear_weak,named,test_day_0,24033,30000,80.11,V2,5967
head_only,leo_clear_weak,named,test_seen_day_unseen_rx,78604,126000,62.384126984126986,V2,47396
head_only,leo_clear_weak,named,test_rx_0,13325,18000,74.02777777777777,V2,4675
head_only,leo_clear_weak,named,test_rx_2,8723,18000,48.46111111111111,V2,9277
head_only,leo_clear_weak,named,test_rx_5,13691,18000,76.06111111111112,V2,4309
head_only,leo_clear_weak,named,test_rx_7,7237,18000,40.205555555555556,V2,10763
head_only,leo_clear_weak,named,test_rx_9,12858,18000,71.43333333333334,V2,5142
head_only,leo_clear_weak,named,test_rx_10,11317,18000,62.87222222222222,V2,6683
head_only,leo_clear_weak,named,test_rx_11,11453,18000,63.62777777777778,V2,6547
head_only,leo_clear_weak,named,test_unseen_day_unseen_rx,25105,42000,59.773809523809526,V2,16895
head_only,leo_clear_weak,named,test_unseen_day_rx_0,3597,6000,59.95,V2,2403
head_only,leo_clear_weak,named,test_unseen_day_rx_2,2408,6000,40.13333333333333,V2,3592
head_only,leo_clear_weak,named,test_unseen_day_rx_5,4015,6000,66.91666666666667,V2,1985
head_only,leo_clear_weak,named,test_unseen_day_rx_7,3093,6000,51.55,V2,2907
head_only,leo_clear_weak,named,test_unseen_day_rx_9,3764,6000,62.733333333333334,V2,2236
head_only,leo_clear_weak,named,test_unseen_day_rx_10,4310,6000,71.83333333333333,V2,1690
head_only,leo_clear_weak,named,test_unseen_day_rx_11,3918,6000,65.3,V2,2082
head_only,leo_clear_weak,receiver_all_days,0,16922,24000,70.50833333333334,V2,7078
head_only,leo_clear_weak,receiver_all_days,1,4739,6000,78.98333333333333,V2,1261
head_only,leo_clear_weak,receiver_all_days,2,11131,24000,46.37916666666667,V2,12869
head_only,leo_clear_weak,receiver_all_days,3,4351,6000,72.51666666666667,V2,1649
head_only,leo_clear_weak,receiver_all_days,4,5078,6000,84.63333333333334,V2,922
head_only,leo_clear_weak,receiver_all_days,5,17706,24000,73.775,V2,6294
head_only,leo_clear_weak,receiver_all_days,6,5259,6000,87.65,V2,741
head_only,leo_clear_weak,receiver_all_days,7,10330,24000,43.041666666666664,V2,13670
head_only,leo_clear_weak,receiver_all_days,8,4606,6000,76.76666666666667,V2,1394
head_only,leo_clear_weak,receiver_all_days,9,16622,24000,69.25833333333334,V2,7378
head_only,leo_clear_weak,receiver_all_days,10,15627,24000,65.1125,V2,8373
head_only,leo_clear_weak,receiver_all_days,11,15371,24000,64.04583333333333,V2,8629
head_only,leo_clear_weak,class,0,21853,33000,66.22121212121212,V2,11147
head_only,leo_clear_weak,class,1,12262,33000,37.157575757575756,V2,20738
head_only,leo_clear_weak,class,2,17652,33000,53.49090909090909,V2,15348
head_only,leo_clear_weak,class,3,19254,33000,58.345454545454544,V2,13746
head_only,leo_clear_weak,class,4,26894,33000,81.4969696969697,V2,6106
head_only,leo_clear_weak,class,5,29827,33000,90.38484848484849,V2,3173
head_only,leo_low_elev_weak,aggregate,all,122738,198000,61.98888888888889,V2,75262
head_only,leo_low_elev_weak,named,test_unseen_day_seen_rx,22865,30000,76.21666666666667,V2,7135
head_only,leo_low_elev_weak,named,test_day_0,22865,30000,76.21666666666667,V2,7135
head_only,leo_low_elev_weak,named,test_seen_day_unseen_rx,75692,126000,60.073015873015876,V2,50308
head_only,leo_low_elev_weak,named,test_rx_0,12671,18000,70.39444444444445,V2,5329
head_only,leo_low_elev_weak,named,test_rx_2,8637,18000,47.983333333333334,V2,9363
head_only,leo_low_elev_weak,named,test_rx_5,13164,18000,73.13333333333334,V2,4836
head_only,leo_low_elev_weak,named,test_rx_7,7164,18000,39.8,V2,10836
head_only,leo_low_elev_weak,named,test_rx_9,12419,18000,68.99444444444444,V2,5581
head_only,leo_low_elev_weak,named,test_rx_10,10738,18000,59.65555555555556,V2,7262
head_only,leo_low_elev_weak,named,test_rx_11,10899,18000,60.55,V2,7101
head_only,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24181,42000,57.57380952380952,V2,17819
head_only,leo_low_elev_weak,named,test_unseen_day_rx_0,3416,6000,56.93333333333333,V2,2584
head_only,leo_low_elev_weak,named,test_unseen_day_rx_2,2482,6000,41.36666666666667,V2,3518
head_only,leo_low_elev_weak,named,test_unseen_day_rx_5,3768,6000,62.8,V2,2232
head_only,leo_low_elev_weak,named,test_unseen_day_rx_7,2958,6000,49.3,V2,3042
head_only,leo_low_elev_weak,named,test_unseen_day_rx_9,3688,6000,61.46666666666667,V2,2312
head_only,leo_low_elev_weak,named,test_unseen_day_rx_10,4014,6000,66.9,V2,1986
head_only,leo_low_elev_weak,named,test_unseen_day_rx_11,3855,6000,64.25,V2,2145
head_only,leo_low_elev_weak,receiver_all_days,0,16087,24000,67.02916666666667,V2,7913
head_only,leo_low_elev_weak,receiver_all_days,1,4535,6000,75.58333333333333,V2,1465
head_only,leo_low_elev_weak,receiver_all_days,2,11119,24000,46.329166666666666,V2,12881
head_only,leo_low_elev_weak,receiver_all_days,3,4154,6000,69.23333333333333,V2,1846
head_only,leo_low_elev_weak,receiver_all_days,4,4890,6000,81.5,V2,1110
head_only,leo_low_elev_weak,receiver_all_days,5,16932,24000,70.55,V2,7068
head_only,leo_low_elev_weak,receiver_all_days,6,4958,6000,82.63333333333334,V2,1042
head_only,leo_low_elev_weak,receiver_all_days,7,10122,24000,42.175,V2,13878
head_only,leo_low_elev_weak,receiver_all_days,8,4328,6000,72.13333333333334,V2,1672
head_only,leo_low_elev_weak,receiver_all_days,9,16107,24000,67.1125,V2,7893
head_only,leo_low_elev_weak,receiver_all_days,10,14752,24000,61.46666666666667,V2,9248
head_only,leo_low_elev_weak,receiver_all_days,11,14754,24000,61.475,V2,9246
head_only,leo_low_elev_weak,class,0,21020,33000,63.696969696969695,V2,11980
head_only,leo_low_elev_weak,class,1,11672,33000,35.36969696969697,V2,21328
head_only,leo_low_elev_weak,class,2,16972,33000,51.43030303030303,V2,16028
head_only,leo_low_elev_weak,class,3,17810,33000,53.96969696969697,V2,15190
head_only,leo_low_elev_weak,class,4,25633,33000,77.67575757575757,V2,7367
head_only,leo_low_elev_weak,class,5,29631,33000,89.7909090909091,V2,3369
head_only,leo_rain_weak,aggregate,all,122880,198000,62.06060606060606,V2,75120
head_only,leo_rain_weak,named,test_unseen_day_seen_rx,22972,30000,76.57333333333334,V2,7028
head_only,leo_rain_weak,named,test_day_0,22972,30000,76.57333333333334,V2,7028
head_only,leo_rain_weak,named,test_seen_day_unseen_rx,75868,126000,60.212698412698415,V2,50132
head_only,leo_rain_weak,named,test_rx_0,12631,18000,70.17222222222222,V2,5369
head_only,leo_rain_weak,named,test_rx_2,8609,18000,47.827777777777776,V2,9391
head_only,leo_rain_weak,named,test_rx_5,13290,18000,73.83333333333333,V2,4710
head_only,leo_rain_weak,named,test_rx_7,7193,18000,39.96111111111111,V2,10807
head_only,leo_rain_weak,named,test_rx_9,12465,18000,69.25,V2,5535
head_only,leo_rain_weak,named,test_rx_10,10651,18000,59.172222222222224,V2,7349
head_only,leo_rain_weak,named,test_rx_11,11029,18000,61.272222222222226,V2,6971
head_only,leo_rain_weak,named,test_unseen_day_unseen_rx,24040,42000,57.23809523809524,V2,17960
head_only,leo_rain_weak,named,test_unseen_day_rx_0,3361,6000,56.016666666666666,V2,2639
head_only,leo_rain_weak,named,test_unseen_day_rx_2,2450,6000,40.833333333333336,V2,3550
head_only,leo_rain_weak,named,test_unseen_day_rx_5,3792,6000,63.2,V2,2208
head_only,leo_rain_weak,named,test_unseen_day_rx_7,2929,6000,48.81666666666667,V2,3071
head_only,leo_rain_weak,named,test_unseen_day_rx_9,3657,6000,60.95,V2,2343
head_only,leo_rain_weak,named,test_unseen_day_rx_10,4129,6000,68.81666666666666,V2,1871
head_only,leo_rain_weak,named,test_unseen_day_rx_11,3722,6000,62.03333333333333,V2,2278
head_only,leo_rain_weak,receiver_all_days,0,15992,24000,66.63333333333334,V2,8008
head_only,leo_rain_weak,receiver_all_days,1,4463,6000,74.38333333333334,V2,1537
head_only,leo_rain_weak,receiver_all_days,2,11059,24000,46.079166666666666,V2,12941
head_only,leo_rain_weak,receiver_all_days,3,4181,6000,69.68333333333334,V2,1819
head_only,leo_rain_weak,receiver_all_days,4,4974,6000,82.9,V2,1026
head_only,leo_rain_weak,receiver_all_days,5,17082,24000,71.175,V2,6918
head_only,leo_rain_weak,receiver_all_days,6,4982,6000,83.03333333333333,V2,1018
head_only,leo_rain_weak,receiver_all_days,7,10122,24000,42.175,V2,13878
head_only,leo_rain_weak,receiver_all_days,8,4372,6000,72.86666666666666,V2,1628
head_only,leo_rain_weak,receiver_all_days,9,16122,24000,67.175,V2,7878
head_only,leo_rain_weak,receiver_all_days,10,14780,24000,61.583333333333336,V2,9220
head_only,leo_rain_weak,receiver_all_days,11,14751,24000,61.4625,V2,9249
head_only,leo_rain_weak,class,0,21384,33000,64.8,V2,11616
head_only,leo_rain_weak,class,1,11820,33000,35.81818181818182,V2,21180
head_only,leo_rain_weak,class,2,16970,33000,51.42424242424242,V2,16030
head_only,leo_rain_weak,class,3,17266,33000,52.32121212121212,V2,15734
head_only,leo_rain_weak,class,4,25542,33000,77.4,V2,7458
head_only,leo_rain_weak,class,5,29898,33000,90.6,V2,3102
permanent_detach,clean,aggregate,all,157491,198000,79.5409090909091,V2,40509
permanent_detach,clean,named,test_unseen_day_seen_rx,28176,30000,93.92,V2,1824
permanent_detach,clean,named,test_day_0,28176,30000,93.92,V2,1824
permanent_detach,clean,named,test_seen_day_unseen_rx,97740,126000,77.57142857142857,V2,28260
permanent_detach,clean,named,test_rx_0,14792,18000,82.17777777777778,V2,3208
permanent_detach,clean,named,test_rx_2,10384,18000,57.68888888888889,V2,7616
permanent_detach,clean,named,test_rx_5,16044,18000,89.13333333333334,V2,1956
permanent_detach,clean,named,test_rx_7,11953,18000,66.40555555555555,V2,6047
permanent_detach,clean,named,test_rx_9,15650,18000,86.94444444444444,V2,2350
permanent_detach,clean,named,test_rx_10,14971,18000,83.17222222222222,V2,3029
permanent_detach,clean,named,test_rx_11,13946,18000,77.47777777777777,V2,4054
permanent_detach,clean,named,test_unseen_day_unseen_rx,31575,42000,75.17857142857143,V2,10425
permanent_detach,clean,named,test_unseen_day_rx_0,4017,6000,66.95,V2,1983
permanent_detach,clean,named,test_unseen_day_rx_2,3568,6000,59.46666666666667,V2,2432
permanent_detach,clean,named,test_unseen_day_rx_5,4971,6000,82.85,V2,1029
permanent_detach,clean,named,test_unseen_day_rx_7,5422,6000,90.36666666666666,V2,578
permanent_detach,clean,named,test_unseen_day_rx_9,4293,6000,71.55,V2,1707
permanent_detach,clean,named,test_unseen_day_rx_10,4715,6000,78.58333333333333,V2,1285
permanent_detach,clean,named,test_unseen_day_rx_11,4589,6000,76.48333333333333,V2,1411
permanent_detach,clean,receiver_all_days,0,18809,24000,78.37083333333334,V2,5191
permanent_detach,clean,receiver_all_days,1,5059,6000,84.31666666666666,V2,941
permanent_detach,clean,receiver_all_days,2,13952,24000,58.13333333333333,V2,10048
permanent_detach,clean,receiver_all_days,3,5726,6000,95.43333333333334,V2,274
permanent_detach,clean,receiver_all_days,4,5843,6000,97.38333333333334,V2,157
permanent_detach,clean,receiver_all_days,5,21015,24000,87.5625,V2,2985
permanent_detach,clean,receiver_all_days,6,5932,6000,98.86666666666666,V2,68
permanent_detach,clean,receiver_all_days,7,17375,24000,72.39583333333333,V2,6625
permanent_detach,clean,receiver_all_days,8,5616,6000,93.6,V2,384
permanent_detach,clean,receiver_all_days,9,19943,24000,83.09583333333333,V2,4057
permanent_detach,clean,receiver_all_days,10,19686,24000,82.025,V2,4314
permanent_detach,clean,receiver_all_days,11,18535,24000,77.22916666666667,V2,5465
permanent_detach,clean,class,0,32000,33000,96.96969696969697,V2,1000
permanent_detach,clean,class,1,17736,33000,53.74545454545454,V2,15264
permanent_detach,clean,class,2,20659,33000,62.6030303030303,V2,12341
permanent_detach,clean,class,3,22473,33000,68.1,V2,10527
permanent_detach,clean,class,4,32649,33000,98.93636363636364,V2,351
permanent_detach,clean,class,5,31974,33000,96.89090909090909,V2,1026
permanent_detach,leo_clear_weak,aggregate,all,127931,198000,64.61161616161615,V2,70069
permanent_detach,leo_clear_weak,named,test_unseen_day_seen_rx,23949,30000,79.83,V2,6051
permanent_detach,leo_clear_weak,named,test_day_0,23949,30000,79.83,V2,6051
permanent_detach,leo_clear_weak,named,test_seen_day_unseen_rx,78492,126000,62.2952380952381,V2,47508
permanent_detach,leo_clear_weak,named,test_rx_0,13427,18000,74.59444444444445,V2,4573
permanent_detach,leo_clear_weak,named,test_rx_2,8185,18000,45.47222222222222,V2,9815
permanent_detach,leo_clear_weak,named,test_rx_5,13428,18000,74.6,V2,4572
permanent_detach,leo_clear_weak,named,test_rx_7,7384,18000,41.022222222222226,V2,10616
permanent_detach,leo_clear_weak,named,test_rx_9,12756,18000,70.86666666666666,V2,5244
permanent_detach,leo_clear_weak,named,test_rx_10,11528,18000,64.04444444444445,V2,6472
permanent_detach,leo_clear_weak,named,test_rx_11,11784,18000,65.46666666666667,V2,6216
permanent_detach,leo_clear_weak,named,test_unseen_day_unseen_rx,25490,42000,60.69047619047619,V2,16510
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_0,3749,6000,62.483333333333334,V2,2251
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_2,2285,6000,38.083333333333336,V2,3715
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_5,4003,6000,66.71666666666667,V2,1997
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_7,3242,6000,54.03333333333333,V2,2758
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_9,3913,6000,65.21666666666667,V2,2087
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_10,4399,6000,73.31666666666666,V2,1601
permanent_detach,leo_clear_weak,named,test_unseen_day_rx_11,3899,6000,64.98333333333333,V2,2101
permanent_detach,leo_clear_weak,receiver_all_days,0,17176,24000,71.56666666666666,V2,6824
permanent_detach,leo_clear_weak,receiver_all_days,1,4471,6000,74.51666666666667,V2,1529
permanent_detach,leo_clear_weak,receiver_all_days,2,10470,24000,43.625,V2,13530
permanent_detach,leo_clear_weak,receiver_all_days,3,4479,6000,74.65,V2,1521
permanent_detach,leo_clear_weak,receiver_all_days,4,5177,6000,86.28333333333333,V2,823
permanent_detach,leo_clear_weak,receiver_all_days,5,17431,24000,72.62916666666666,V2,6569
permanent_detach,leo_clear_weak,receiver_all_days,6,5240,6000,87.33333333333333,V2,760
permanent_detach,leo_clear_weak,receiver_all_days,7,10626,24000,44.275,V2,13374
permanent_detach,leo_clear_weak,receiver_all_days,8,4582,6000,76.36666666666666,V2,1418
permanent_detach,leo_clear_weak,receiver_all_days,9,16669,24000,69.45416666666667,V2,7331
permanent_detach,leo_clear_weak,receiver_all_days,10,15927,24000,66.3625,V2,8073
permanent_detach,leo_clear_weak,receiver_all_days,11,15683,24000,65.34583333333333,V2,8317
permanent_detach,leo_clear_weak,class,0,23665,33000,71.71212121212122,V2,9335
permanent_detach,leo_clear_weak,class,1,11328,33000,34.32727272727273,V2,21672
permanent_detach,leo_clear_weak,class,2,15672,33000,47.49090909090909,V2,17328
permanent_detach,leo_clear_weak,class,3,19864,33000,60.193939393939395,V2,13136
permanent_detach,leo_clear_weak,class,4,27221,33000,82.48787878787878,V2,5779
permanent_detach,leo_clear_weak,class,5,30181,33000,91.45757575757575,V2,2819
permanent_detach,leo_low_elev_weak,aggregate,all,123010,198000,62.12626262626262,V2,74990
permanent_detach,leo_low_elev_weak,named,test_unseen_day_seen_rx,22802,30000,76.00666666666666,V2,7198
permanent_detach,leo_low_elev_weak,named,test_day_0,22802,30000,76.00666666666666,V2,7198
permanent_detach,leo_low_elev_weak,named,test_seen_day_unseen_rx,75752,126000,60.12063492063492,V2,50248
permanent_detach,leo_low_elev_weak,named,test_rx_0,12722,18000,70.67777777777778,V2,5278
permanent_detach,leo_low_elev_weak,named,test_rx_2,8114,18000,45.077777777777776,V2,9886
